id,text,category,source,is_favorite,created_at,scheduled_date,user_id,theme,ordre
09bfaf40-0f21-4740-a340-c5782596c5db,"الومضة رقم 177: مملكة الحق والطاغوت
إن نسبة عالم عبودية الحق إلى عبودية الطاغوت ، كنسبة مملكتين متخاصمتين ..فمن ( وطّن ) نفسه للعيش في إحدى المملكتين ، عليه أن لا يفكّر للخروج إلى المملكة الأخرى ولو في بعض أيام حياته ، لأن ذلك يعد إخلالا بلوازم الإقامة في تلك المملكة ..وعليه فإن على البصير بصلاح نفسه ، أن يحسم أمره في أول الطريق ليختار العيش في إحدى المملكتين ، ( متحمّلا ) و ( محتملا ) لكل تبعات تلك الإقامة ، محققا لمصداق الفرار إلى الله تعالى ..وقد ورد في الدعاء: { وقد علمت أن أفضل زاد الراحل إليك ، عزم إرادة وصادق طوية }البحار-ج86ص318..وبهذه النظرة يتخلص من حالة التذبذب والتأرجح ، إذ يكون لا إلى هؤلاء ولا إلى هؤلاء ..ومن المعلوم أن هذا التردد في البقاء في مملكة الحق بلوازمها ، قد يوجب إعراض الحق عنه بوجهه ، وقد يصل إلى مرحلة الختم على القلوب ، المستلزمة لعدم الإذن له بالعود إلى تلك المملكة أبداً .",thoughts,الومضات #أمل # إيمان # تحفيز # صلابة # عزم,false,2025-03-06,2025-05-02,e2841233-397e-4ade-9351-0c71de3aebd4,,
0a5e9d66-2349-47c9-8f71-e609333f3fc4,"الومضة رقم 169: الدعوة بالحجج البالغة
من السبل الكبرى لجلب عناياتهم عليهم السلام ، هو ( التصدي ) للدعوة إلى سبيلهم في أي موقع كان صاحبه - وان لم يكن في زي أهل الدعوة والتبليغ - وذلك بذكر محاسن كلماتهم ، واختيار الحجج الواضحة - وما أكثرها - في إثبات عقائدهم المستقاة من نمير الوحي ، والدعوة إلى التمسك بهديهم بالحكمة والموعظة الحسنة ، وخاصة عند ذوي القلوب ( المستعدة ) ..وخاصة أن هناك طبقة من الخلق لا يصل إليها رجال الدين ، فلزم وجود ( الوسيط ) بينهم وبين هذه الطبقة ، إذ بهم تكتمل مهمة دعاة الحق والخير ..وقد خاطب النبي (ص) عليا (ع) بقوله: { لئن يهدي الله على يديك عبداً من عباد الله ، خيرٌ لك مما طلعت عليه الشمس من مشارقها إلى مغاربها }البحار-ج1ص215.",thoughts,الومضات #إيمان # حب # حكمة # عزم,false,2025-03-06,2025-04-30,e2841233-397e-4ade-9351-0c71de3aebd4,,
0b293880-2158-43a5-a0b1-916705470603,     الْمُعْطِي الذي أعطى كل شيء.,hadiths,أسماء الله الحسنى #حكمة,false,2025-03-06,2025-04-13,e2841233-397e-4ade-9351-0c71de3aebd4,,
0cf489d9-fa13-4dfc-95b3-e1d5f6c4563f,عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: (لولا أن أشق على أمتي لأمرتهم بالسواك عند كل صلاة) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-07-26,e2841233-397e-4ade-9351-0c71de3aebd4,,
0d856a29-ae3c-460b-a98a-dc43b4f7e45e,"الومضة رقم 462: معاشرة الصلحاء
قد يوفق العبد لمعاشرة صالحٍ من العباد ، إلا أنه ينشغل بذات ذلك الصالح بما يجعله ( حجاباً ) بينه وبين ربه ، إذ يستغرق في حبه ، ويسعى لجلب رضاه وإن لم يكن بحق ، كما يستوحش من إعراضه وغضبه ولو كان لانحراف مزاج ، ويرى الابتعاد عنه كأنه ابتعاد عن مصدر كل خير ..وعندئذٍ يكون شأنه كشأن من ينظر إلى المرآة فيستحسنها ويستغرق في التأمل فيها ، لا شأن من ينظر بها ليستكشف من نفسه عيوبها وما فسد من أمرها ..ولطالما تسول له نفسه ، فيرى ارتياحاً لمعاشرته وكأنه اتحد به وجوداً بملكاته الصالحة ، فيكون مَثَله كمَثَل من يسير في بستانٍ متنـزهاً فيظن أنه قد ملكها بما فيها ، والحال أنه سيفارقها بعد قليل ليعود إلى خلوته الموحشة ، وعليه فإن مجرد ( مصاحبة ) الصلحاء لا يكفي بنفسه لرقيّ درجات الصالحين ، والشاهد على ذلك عدم استفادة الكثيرين من صحبة النبي (ص) - بما أوتي من أعظم درجات التأثير- كالمنافقين والغافلين من الأعراب وأشباههم.",thoughts,الومضات #أمل # إيمان # حب,false,2025-03-06,2025-07-20,e2841233-397e-4ade-9351-0c71de3aebd4,,
0dae8112-7484-4b55-a9db-60cdaf543317,"الومضة رقم 289: الملَكَة أشرف من العمل
إن رتبة ملكة التقوى أشرف من رتبة العمل الصالح لجهات: منها أن صاحب الملكة متصف بتلك الملكة وإن ( انقطع ) عن العمل ، فالكريم كريم وإن لم يكن متلبساً بالإكرام الفعلي ..ومنها أن العمل الصالح قد تشوبه ( شوائب ) العمل من الرياء وغيره ، والحال أن الملكة حالة راسخة في الباطن ، فلا مجال لإبدائها بنفسها في الظاهر لجلب رضا المخلوقين ، وإن بدت آثارها في الخارج ..ومنها أن العمل الصالح قد ( يفارق ) العبد ولا يعود إليه لوجود ما يزاحم تحققه ، ولكن الملكة صفة لازمة للنفس ..ومنها أن الملكة قائمة بالروح ( الباقية ) بعد الموت أيضا ، والعمل الصالح قائم بالبدن ، ولهذا ينقطع بانقطاع الحياة ..ومنها أن العمل من ( آثار ) الملكة التي منها يترشح العمل المنسجم مع تلك الملكة ، ورتبة ما هو كالسبب ، أشرف من رتبة ما هو كالمسبَّب .",thoughts,الومضات #إيمان # حب,false,2025-03-06,2025-05-23,e2841233-397e-4ade-9351-0c71de3aebd4,,
0dc6eef4-1c3c-4f34-9a89-3a4fe7d973d3,﴿قُلِ اللَّهُمَّ مالِكَ المُلكِ تُؤتِي المُلكَ مَن تَشاءُ وَتَنزِعُ المُلكَ مِمَّن تَشاءُ وَتُعِزُّ مَن تَشاءُ وَتُذِلُّ مَن تَشاءُ بِيَدِكَ الخَيرُ إِنَّكَ عَلى كُلِّ شَيءٍ قَديرٌ ۝ تولِج ُاللَّيلَ فِي النَّهارِ وَتولِجُ النَّهارَ فِي اللَّيلِ وَتُخرِجُ الحَيَّ مِنَ المَيِّتِ وَتُخرِجُ المَيِّتَ مِنَ الحَيِّ وَتَرزُقُ مَن تَشاءُ بِغَيرِ حِسابٍ ۝ لا يَتَّخِذِ المُؤمِنونَ الكافِرينَ أَولِياءَ مِن دونِ المُؤمِنينَ وَمَن يَفعَل ذلِكَ فَلَيسَ مِنَ اللَّهِ في شَيءٍ إِلّا أَن تَتَّقوا مِنهُم تُقاةً وَيُحَذِّرُكُمُ اللَّهُ نَفسَهُ وَإِلَى اللَّهِ المَصيرُ ۝ قُل إِن تُخفوا ما في صُدورِكُم أَو تُبدوهُ يَعلَمهُ اللَّهُ وَيَعلَمُ ما فِي السَّماواتِ وَما فِي الأَرضِ وَاللَّهُ عَلى كُلِّ شَيءٍ قَديرٌ ۝ يَومَ تَجِدُ كُلُّ نَفسٍ ما عَمِلَت مِن خَيرٍ مُحضَرًا وَما عَمِلَت مِن سوءٍ تَوَدُّ لَو أَنَّ بَينَها وَبَينَهُ أَمَدًا بَعيدًا وَيُحَذِّرُكُمُ اللَّهُ نَفسَهُ وَاللَّهُ رَءوفٌ بِالعِبادِ ۝ قُل إِن كُنتُم تُحِبّونَ اللَّهَ فَاتَّبِعوني يُحبِبكُمُ اللَّهُ وَيَغفِر لَكُم ذُنوبَكُم وَاللَّهُ غَفورٌ رَحيمٌ ۝ قُل أَطيعُوا اللَّهَ وَالرَّسولَ فَإِن تَوَلَّوا فَإِنَّ اللَّهَ لا يُحِبُّ الكافِرينَ﴾ [آل عمران: ٢٦-٣٢],verses,القرآن الكريم #حب,false,2025-03-06,2025-03-08,e2841233-397e-4ade-9351-0c71de3aebd4,,
0dc7bb1f-fd12-41ab-85fc-18b1b3f0b0d7,"الومضة رقم 538: حقيقة المعصومين
إن الاعتقاد بحقيقة خلقة أرواح المعصومين (ع) قبل ( الانتقال ) إلى هذه الأبدان الأرضية ، يستوجب الاعتقاد بحقائق أخرى عن ماضيهم وحالهم ومستقبلهم ..فلا يبدو معه غريباً أن يتوسل بهم الأنبياء السلف كآدم (ع) ومن بعده في الشدائد ، إذ أن اتخاذ الوسيلة إلى الحق مطلوب في كل عصر و أوان ، كما لا يبدو غريباً قصر حياتهم في الدنيا ، إذ أن مَثَلهم في ذلك كمَثَل راكب استراح في ظل شجرة ساعة ثم رحل عنها ، فطول فترة مكوثهم أو قصرها لا يغير من واقعهم شيئاً ..وعليه فلا غرابة أيضا في ارتباطنا بهم ، استمداداً واستلهاماً واستشفاعاً بهم بعد وفاتهم ، وذلك ( لبقاء ) تلك الحقائق الإلهية على حالها ، سابقاً وحاضراً ومستقبلاً ، إذ ما ( الفارق ) بين الراجل والراكب في حقيقة صاحبه ؟! .",thoughts,الومضات #أمل # إيمان # ثقة # حب # شك (ثقة),false,2025-03-06,2025-08-14,e2841233-397e-4ade-9351-0c71de3aebd4,,
0dcbd5d5-8094-4d85-af8d-ddaf8db6168a,"الومضة رقم 540: معارضة الصلاة لغيرها
كثيراً ما يتعارض وقت الصلاة مع أعمال أخرى من شؤون الدنيا ، ( فيقدّم ) العبد التوافه من الأمور على اللقاء مع رب العالمين ، رغم دعوته الأكيدة للصلاة وجَعْـلها كتاباً موقوتاً ..ومن ثم يتوقع العبد ( مسارعة ) الحق في تلبية ندائه ، وهو ( المستخف ) بنداء الحق في المسارعة إلى تلبيته ، وكما يدين العبد يدان ..ولقد كان النبي (ص) إذ دخل وقت الصلاة ، كان كمن لا يعرف أهلاً ولا حميماً ..وعنه (ص) أنه قال : { ليكن أكثر همّـك الصلاة ، فإنها رأس الإسلام بعد الإقرار بالدين }البحار-ج77ص127 .",thoughts,الومضات #أمل # إيمان,false,2025-03-06,2025-08-15,e2841233-397e-4ade-9351-0c71de3aebd4,,
0dec4f7d-3a65-42a8-94cd-8d0297870d54,"الومضة رقم 424: ما لا يورث اليقين
إن من مصاديق إتباع الظن واقتفاء ما ليس فيه علم ، هو التأثر بما لا يورث اليقين : ( كالأحلام ) المقلقة ، و( احتمال ) ما قد يتوهمه العبد من السحر والكهانة ، و( تأثـير ) الأرواح الشريرة ، وغير ذلك مما يُبتلى به أصحاب الوهم الذين لم يستضيئوا بنور العلم ، ولم يركنوا إلى ركنٍ وثيق ..فعلى العبد أن يقيس الأمور بما يورث له العلم واليقين ، مستلهماً ذلك من الشرع وأهله ..وإلا فإن البلاء الذي يورده العبد على نفسه - بسوء اختياره - قد لا يؤجر عليه ، فتفوته بذلك راحة الدارين .",thoughts,الومضات #إيمان # ثقة # شك (ثقة),false,2025-03-06,2025-07-07,e2841233-397e-4ade-9351-0c71de3aebd4,,
0e933e65-c7c6-4668-b4e1-5127a997aaf3,﴿الرِّجالُ قَوّامونَ عَلَى النِّساءِ بِما فَضَّلَ اللَّهُ بَعضَهُم عَلى بَعضٍ وَبِما أَنفَقوا مِن أَموالِهِم فَالصّالِحاتُ قانِتاتٌ حافِظاتٌ لِلغَيبِ بِما حَفِظَ اللَّهُ وَاللّاتي تَخافونَ نُشوزَهُنَّ فَعِظوهُنَّ وَاهجُروهُنَّ فِي المَضاجِعِ وَاضرِبوهُنَّ فَإِن أَطَعنَكُم فَلا تَبغوا عَلَيهِنَّ سَبيلًا إِنَّ اللَّهَ كانَ عَلِيًّا كَبيرًا﴾ [النساء: ٣٤],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-05-09,e2841233-397e-4ade-9351-0c71de3aebd4,,
0f102bdd-63dc-436f-ad82-aeeb123ca1a4,"الومضة رقم 103: موطن المعاني هو القلب
إن الكثير من المعاني التي تستوطن ( القلب ) نحبسها في سجن عالم ( الألفاظ ) ..وكأنّ تلك المعاني تتحقق بإمرار مضامينها على اللسان لقلقة لا تدبر فيها ..فمن هذه المعاني : الاستعاذة ، والشكر ، والاستغفار ، والدعاء ، والرهبة ، وغير ذلك مما بنبغي صدورها من القلب ، تحقيقا لماهيتها الواقعية لا الإدعائية ..فالخوف المستلزم للاستعاذة ، والندم المستلزم للاستغفار ، والخجل المستلزم للشكر ، والافتقار المستلزم للدعاء ، كلها معانٍ ( منقدحة ) في القلب ..والألفاظ إنما تشير إلى هذه المعاني المتحققة في رتبة سابقة أو مقارنة ، فالحق :
إن الكلام لفي الفؤاد وانما     جعل اللسان على الفؤاد دليلا",thoughts,الومضات #حب # شك (ثقة) # نجاح,false,2025-03-06,2025-04-08,e2841233-397e-4ade-9351-0c71de3aebd4,,
